chr1	1688233	1688276	0	0	43	0.0000000
chr1	1984348	1984368	0	0	20	0.0000000
chr1	2432632	2432654	0	0	22	0.0000000
chr1	3560710	3560730	0	0	20	0.0000000
chr1	6232239	6232263	0	0	24	0.0000000
chr1	6235889	6235911	1	1	22	0.0454545
chr1	6408265	6408303	0	0	38	0.0000000
chr1	6934518	6934538	2	17	20	0.8500000
chr1	7930321	7930348	1133	27	27	1.0000000
chr1	7961422	7961444	1	7	22	0.3181818
chr1	8012507	8012530	0	0	23	0.0000000
chr1	8012762	8012841	0	0	79	0.0000000
chr1	8012859	8012885	0	0	26	0.0000000
chr1	8013131	8013154	0	0	23	0.0000000
chr1	8013170	8013194	0	0	24	0.0000000
chr1	8013242	8013269	0	0	27	0.0000000
chr1	8013393	8013422	0	0	29	0.0000000
chr1	8026267	8026303	2	11	36	0.3055556
chr1	8259681	8259701	0	0	20	0.0000000
chr1	8328066	8328097	13	31	31	1.0000000
chr1	8366251	8366293	0	0	42	0.0000000
chr1	8422964	8423007	0	0	43	0.0000000
chr1	8591138	8591162	0	0	24	0.0000000
chr1	8736845	8736869	0	0	24	0.0000000
chr1	8866805	8866850	0	0	45	0.0000000
chr1	8867252	8867275	0	0	23	0.0000000
chr1	8871986	8872014	0	0	28	0.0000000
chr1	8986036	8986073	0	0	37	0.0000000
chr1	9151690	9151776	22	25	86	0.2906977
chr1	9574788	9574816	1	26	28	0.9285714
chr1	9808769	9808800	0	0	31	0.0000000
chr1	9967391	9967413	0	0	22	0.0000000
chr1	10298983	10299071	9	63	88	0.7159091
chr1	10906359	10906402	0	0	43	0.0000000
chr1	10999859	10999892	321	30	33	0.9090909
chr1	11020179	11020224	0	0	45	0.0000000
chr1	11036633	11036658	0	0	25	0.0000000
chr1	11114671	11114714	0	0	43	0.0000000
chr1	11680472	11680493	1	18	21	0.8571429
chr1	11727984	11728019	5	34	35	0.9714286
chr1	11769372	11769402	2	27	30	0.9000000
chr1	11844128	11844171	0	0	43	0.0000000
chr1	11908151	11908278	21	91	127	0.7165354
chr1	11908294	11908342	0	0	48	0.0000000
chr1	11908484	11908528	0	0	44	0.0000000
chr1	11908561	11908602	1	7	41	0.1707317
chr1	11909724	11909790	0	0	66	0.0000000
chr1	11909799	11909928	9	92	129	0.7131783
chr1	12015178	12015218	0	0	40	0.0000000
chr1	12015477	12015502	0	0	25	0.0000000
chr1	12029201	12029222	0	0	21	0.0000000
chr1	12304655	12304675	2	19	20	0.9500000
chr1	12323254	12323275	0	0	21	0.0000000
chr1	12507335	12507397	0	0	62	0.0000000
chr1	12587971	12588034	1	21	63	0.3333333
chr1	12922596	12922621	0	0	25	0.0000000
chr1	13611267	13611287	0	0	20	0.0000000
chr1	13754718	13754761	0	0	43	0.0000000
chr1	13964298	13964318	0	0	20	0.0000000
chr1	14052528	14052550	1	17	22	0.7727273
chr1	14749997	14750019	0	0	22	0.0000000
chr1	14959128	14959159	0	0	31	0.0000000
chr1	15189528	15189571	0	0	43	0.0000000
chr1	15475786	15475810	1	18	24	0.7500000
chr1	15726593	15726613	0	0	20	0.0000000
chr1	15928305	15928336	0	0	31	0.0000000
chr1	15929830	15929852	0	0	22	0.0000000
chr1	16473444	16473464	0	0	20	0.0000000
chr1	16513489	16513512	0	0	23	0.0000000
chr1	16513536	16513559	0	0	23	0.0000000
chr1	16513992	16514012	0	0	20	0.0000000
chr1	16514035	16514283	218	159	248	0.6411290
chr1	16520523	16520547	0	0	24	0.0000000
chr1	16520569	16520664	57	67	95	0.7052631
chr1	16535271	16535355	9747	84	84	1.0000000
chr1	16545894	16546017	23860	122	123	0.9918699
chr1	16547654	16547745	0	0	91	0.0000000
chr1	16631266	16631309	0	0	43	0.0000000
chr1	16666164	16666186	0	0	22	0.0000000
chr1	16666210	16666233	3	21	23	0.9130435
chr1	16666625	16666695	0	0	70	0.0000000
chr1	16666713	16666735	0	0	22	0.0000000
chr1	16666779	16666946	223	160	167	0.9580838
chr1	16678227	16678348	1226	66	121	0.5454546
chr1	16680056	16680085	9	22	29	0.7586207
chr1	16727276	16727379	482	62	103	0.6019418
chr1	16740517	16740687	263	164	170	0.9647059
chr1	16740727	16740754	0	0	27	0.0000000
chr1	16740767	16740838	0	0	71	0.0000000
chr1	16741230	16741251	1	12	21	0.5714286
chr1	16741276	16741300	0	0	24	0.0000000
chr1	16860188	16860280	1	13	92	0.1413043
chr1	16861912	16862035	25058	79	123	0.6422764
chr1	16872577	16872658	11584	81	81	1.0000000
chr1	16889660	16889765	43	30	105	0.2857143
chr1	16895981	16896152	261	157	171	0.9181287
chr1	16896159	16896324	0	0	165	0.0000000
chr1	16896754	16896777	0	0	23	0.0000000
chr1	16896814	16896836	0	0	22	0.0000000
chr1	16905198	16905246	0	0	48	0.0000000
chr1	16905308	16905374	0	0	66	0.0000000
chr1	17113290	17113313	18	19	23	0.8260869
chr1	18883204	18883225	1	20	21	0.9523810
chr1	18904312	18904355	0	0	43	0.0000000
chr1	19068658	19068679	0	0	21	0.0000000
chr1	19186885	19186910	0	0	25	0.0000000
chr1	19231085	19231128	0	0	43	0.0000000
chr1	19608091	19608121	0	0	30	0.0000000
chr1	19908195	19908230	0	0	35	0.0000000
chr1	19908543	19908569	0	0	26	0.0000000
chr1	19908719	19908739	1	9	20	0.4500000
chr1	19908761	19908781	0	0	20	0.0000000
chr1	19909649	19909686	0	0	37	0.0000000
chr1	19910441	19910477	0	0	36	0.0000000
chr1	19910491	19910553	0	0	62	0.0000000
chr1	19910578	19910645	0	0	67	0.0000000
chr1	19910881	19910946	0	0	65	0.0000000
chr1	19912201	19912223	0	0	22	0.0000000
chr1	19912326	19912348	0	0	22	0.0000000
chr1	20295854	20295876	1	22	22	1.0000000
chr1	20485595	20485617	34	7	22	0.3181818
chr1	20764678	20764708	0	0	30	0.0000000
chr1	20988341	20988363	0	0	22	0.0000000
chr1	21089211	21089235	1	22	24	0.9166667
chr1	21349539	21349561	0	0	22	0.0000000
chr1	21745401	21745422	0	0	21	0.0000000
chr1	21879251	21879295	0	0	44	0.0000000
chr1	22114627	22114647	37	20	20	1.0000000
chr1	22719565	22719587	0	0	22	0.0000000
chr1	23044309	23044329	0	0	20	0.0000000
chr1	23075817	23075860	0	0	43	0.0000000
chr1	23139115	23139135	0	0	20	0.0000000
chr1	23218941	23218961	0	0	20	0.0000000
chr1	23370246	23370294	4405	48	48	1.0000000
chr1	23370316	23370345	13	29	29	1.0000000
chr1	23448840	23448865	0	0	25	0.0000000
chr1	23559083	23559113	0	0	30	0.0000000
chr1	23559469	23559501	0	0	32	0.0000000
chr1	23659627	23659647	0	0	20	0.0000000
chr1	23693197	23693241	0	0	44	0.0000000
chr1	23753060	23753103	0	0	43	0.0000000
chr1	23787161	23787194	0	0	33	0.0000000
chr1	23792841	23792871	0	0	30	0.0000000
chr1	23962246	23962275	0	0	29	0.0000000
chr1	24286639	24286682	0	0	43	0.0000000
chr1	24342093	24342114	0	0	21	0.0000000
chr1	24647497	24647519	0	0	22	0.0000000
chr1	24705525	24705564	0	0	39	0.0000000
chr1	24840884	24840912	0	0	28	0.0000000
chr1	25023553	25023573	0	0	20	0.0000000
chr1	25575228	25575271	0	0	43	0.0000000
chr1	25834737	25834761	0	0	24	0.0000000
chr1	25976435	25976463	0	0	28	0.0000000
chr1	26526486	26526537	0	0	51	0.0000000
chr1	26554572	26554596	1	21	24	0.8750000
chr1	26555505	26555548	0	0	43	0.0000000
chr1	26593941	26593968	26	27	27	1.0000000
chr1	26593971	26594013	0	0	42	0.0000000
chr1	27240466	27240508	0	0	42	0.0000000
chr1	27325238	27325296	6	48	58	0.8275862
chr1	27325302	27325325	0	0	23	0.0000000
chr1	27834400	27834443	0	0	43	0.0000000
chr1	27834487	27834566	0	0	79	0.0000000
chr1	27916099	27916133	207	34	34	1.0000000
chr1	27998003	27998023	0	0	20	0.0000000
chr1	28241030	28241059	77	28	29	0.9655172
chr1	28313855	28313894	0	0	39	0.0000000
chr1	28506047	28506073	0	0	26	0.0000000
chr1	28507363	28507573	8	162	210	0.7714286
chr1	28508556	28508601	17	44	45	0.9777778
chr1	28508638	28508765	6	91	127	0.7165354
chr1	28578747	28578827	335	70	80	0.8750000
chr1	28579760	28579894	14	82	134	0.6119403
chr1	28580378	28580513	3	43	135	0.3185185
chr1	28580917	28581006	6	55	89	0.6179775
chr1	28581009	28581053	3	31	44	0.7045454
chr1	28581824	28581857	0	0	33	0.0000000
chr1	28648600	28648812	525	133	212	0.6273585
chr1	28881723	28881755	121	30	32	0.9375000
chr1	28914602	28914624	0	0	22	0.0000000
chr1	29144320	29144345	0	0	25	0.0000000
chr1	29149678	29149705	2	25	27	0.9259259
chr1	29257359	29257403	0	0	44	0.0000000
chr1	30739153	30739180	0	0	27	0.0000000
chr1	30914011	30914033	7	20	22	0.9090909
chr1	30933340	30933364	6	4	24	0.1666667
chr1	30935688	30935773	4	53	85	0.6235294
chr1	30949117	30949202	7	55	85	0.6470588
chr1	30968164	30968235	15	48	71	0.6760563
chr1	31140619	31140646	0	0	27	0.0000000
chr1	31288672	31288692	0	0	20	0.0000000
chr1	31426701	31426732	1	1	31	0.0322581
chr1	31497576	31497606	0	0	30	0.0000000
chr1	31503633	31503659	7	22	26	0.8461539
chr1	31503709	31503744	172	35	35	1.0000000
chr1	31585340	31585383	0	0	43	0.0000000
chr1	31907488	31907512	0	0	24	0.0000000
chr1	31910137	31910161	0	0	24	0.0000000
chr1	32075975	32076017	0	0	42	0.0000000
chr1	32327182	32327225	0	0	43	0.0000000
chr1	32343862	32343889	0	0	27	0.0000000
chr1	32752321	32752343	0	0	22	0.0000000
chr1	32779980	32780023	0	0	43	0.0000000
chr1	32926311	32926334	8	21	23	0.9130435
chr1	33044679	33044700	0	0	21	0.0000000
chr1	33149689	33149728	0	0	39	0.0000000
chr1	33257999	33258043	0	0	44	0.0000000
chr1	33296847	33296869	0	0	22	0.0000000
chr1	33332403	33332427	2	23	24	0.9583333
chr1	33332448	33332473	3	24	25	0.9600000
chr1	33572391	33572414	1	23	23	1.0000000
chr1	34175193	34175225	0	0	32	0.0000000
chr1	34852668	34852695	0	0	27	0.0000000
chr1	35065272	35065301	1	15	29	0.5172414
chr1	35187159	35187202	0	0	43	0.0000000
chr1	35427816	35427845	11	28	29	0.9655172
chr1	35427860	35427883	325	23	23	1.0000000
chr1	35636432	35636463	0	0	31	0.0000000
chr1	35688012	35688042	0	0	30	0.0000000
chr1	35860202	35860226	0	0	24	0.0000000
chr1	36023344	36023366	6	22	22	1.0000000
chr1	36055247	36055269	0	0	22	0.0000000
chr1	36140254	36140298	0	0	44	0.0000000
chr1	36346678	36346706	0	0	28	0.0000000
chr1	36384620	36384660	0	0	40	0.0000000
chr1	36388808	36388830	0	0	22	0.0000000
chr1	36418550	36418578	0	0	28	0.0000000
chr1	36461516	36461550	0	0	34	0.0000000
chr1	37480266	37480290	0	0	24	0.0000000
chr1	37500934	37500957	0	0	23	0.0000000
chr1	37543730	37543753	1	19	23	0.8260869
chr1	37574523	37574553	0	0	30	0.0000000
chr1	37707699	37707742	0	0	43	0.0000000
chr1	37799429	37799462	0	0	33	0.0000000
chr1	37808646	37808668	0	0	22	0.0000000
chr1	37925690	37925710	3	20	20	1.0000000
chr1	38089288	38089310	0	0	22	0.0000000
chr1	38729183	38729204	2	19	21	0.9047619
chr1	39028897	39028925	0	0	28	0.0000000
chr1	39114267	39114299	1761	32	32	1.0000000
chr1	39367203	39367246	0	0	43	0.0000000
chr1	39504553	39504577	6	13	24	0.5416667
chr1	39556721	39556744	1	22	23	0.9565217
chr1	39567373	39567510	12	44	137	0.3211679
chr1	39606428	39606450	0	0	22	0.0000000
chr1	39944891	39944918	10	26	27	0.9629630
chr1	39950674	39950697	48	21	23	0.9130435
chr1	40172643	40172686	0	0	43	0.0000000
chr1	40378137	40378160	0	0	23	0.0000000
chr1	40754365	40754435	709	49	70	0.7000000
chr1	40757279	40757328	314	28	49	0.5714286
chr1	40757337	40757361	1	22	24	0.9166667
chr1	41000135	41000171	1	33	36	0.9166667
chr1	41008714	41008757	0	0	43	0.0000000
chr1	41233891	41233934	0	0	43	0.0000000
chr1	41521609	41521652	0	0	43	0.0000000
chr1	42120735	42120756	0	0	21	0.0000000
chr1	42307307	42307327	0	0	20	0.0000000
chr1	42700185	42700228	0	0	43	0.0000000
chr1	42930863	42930902	19	13	39	0.3333333
chr1	43171685	43171708	0	0	23	0.0000000
chr1	43354343	43354365	0	0	22	0.0000000
chr1	43359653	43359676	0	0	23	0.0000000
chr1	43364646	43364670	0	0	24	0.0000000
chr1	43364687	43364711	1	23	24	0.9583333
chr1	43526364	43526415	0	0	51	0.0000000
chr1	43558538	43558582	1	10	44	0.2272727
chr1	43588572	43588616	0	0	44	0.0000000
chr1	43600467	43600489	0	0	22	0.0000000
chr1	43871130	43871172	0	0	42	0.0000000
chr1	43951254	43951275	0	0	21	0.0000000
chr1	43993548	43993592	0	0	44	0.0000000
chr1	44153387	44153414	13	27	27	1.0000000
chr1	44153446	44153480	133	34	34	1.0000000
chr1	44390950	44390989	0	0	39	0.0000000
chr1	44545490	44545514	0	0	24	0.0000000
chr1	44545528	44545551	1	22	23	0.9565217
chr1	44670999	44671044	0	0	45	0.0000000
chr1	44721539	44721561	0	0	22	0.0000000
chr1	44721686	44721729	0	0	43	0.0000000
chr1	44721778	44721903	12	87	125	0.6960000
chr1	44730947	44730967	0	0	20	0.0000000
chr1	44731049	44731170	4	21	121	0.1735537
chr1	44762034	44762080	2	23	46	0.5000000
chr1	44762451	44762476	0	0	25	0.0000000
chr1	44775857	44775939	68	55	82	0.6707317
chr1	44776485	44776593	13	48	108	0.4444444
chr1	44777837	44777912	59	69	75	0.9200000
chr1	44778383	44778459	10	65	76	0.8552632
chr1	44819407	44819428	1	1	21	0.0476190
chr1	44819460	44819483	0	0	23	0.0000000
chr1	44819736	44819769	0	0	33	0.0000000
chr1	44819876	44819998	5	75	122	0.6147541
chr1	44881024	44881064	0	0	40	0.0000000
chr1	44884291	44884314	0	0	23	0.0000000
chr1	45304005	45304027	3	22	22	1.0000000
chr1	45521849	45521870	0	0	21	0.0000000
chr1	45660931	45660952	0	0	21	0.0000000
chr1	46045037	46045062	0	0	25	0.0000000
chr1	46128373	46128416	0	0	43	0.0000000
chr1	46198516	46198542	4	26	26	1.0000000
chr1	46260331	46260368	0	0	37	0.0000000
chr1	46570367	46570402	0	0	35	0.0000000
chr1	47312831	47312855	0	0	24	0.0000000
chr1	47562518	47562559	0	0	41	0.0000000
chr1	47669070	47669092	0	0	22	0.0000000
chr1	48100743	48100764	0	0	21	0.0000000
chr1	49364577	49364616	0	0	39	0.0000000
chr1	50499761	50499783	11	22	22	1.0000000
chr1	50552401	50552437	0	0	36	0.0000000
chr1	51323074	51323117	0	0	43	0.0000000
chr1	51724885	51724907	0	0	22	0.0000000
chr1	51865671	51865704	44	24	33	0.7272727
chr1	51973422	51973444	4	16	22	0.7272727
chr1	52419718	52419738	0	0	20	0.0000000
chr1	52754328	52754375	5	47	47	1.0000000
chr1	52907430	52907463	0	0	33	0.0000000
chr1	53371609	53371632	1	19	23	0.8260869
chr1	53878207	53878251	0	0	44	0.0000000
chr1	54054125	54054148	0	0	23	0.0000000
chr1	54162932	54162975	0	0	43	0.0000000
chr1	54220505	54220525	0	0	20	0.0000000
chr1	54292852	54292878	0	0	26	0.0000000
chr1	54957892	54957941	109	39	49	0.7959183
chr1	55220595	55220616	0	0	21	0.0000000
chr1	56167349	56167372	2	23	23	1.0000000
chr1	57325600	57325622	1	17	22	0.7727273
chr1	57326100	57326121	0	0	21	0.0000000
chr1	58685704	58685748	0	0	44	0.0000000
chr1	58782004	58782035	0	0	31	0.0000000
chr1	58990100	58990123	0	0	23	0.0000000
chr1	59834087	59834116	0	0	29	0.0000000
chr1	60322618	60322639	0	0	21	0.0000000
chr1	60369371	60369391	0	0	20	0.0000000
chr1	60717046	60717066	0	0	20	0.0000000
chr1	61133809	61133835	0	0	26	0.0000000
chr1	61163379	61163399	1	20	20	1.0000000
chr1	61598163	61598203	0	0	40	0.0000000
chr1	61723728	61723761	0	0	33	0.0000000
chr1	61936803	61936845	0	0	42	0.0000000
chr1	62025722	62025765	0	0	43	0.0000000
chr1	62037862	62037897	0	0	35	0.0000000
chr1	62069076	62069097	0	0	21	0.0000000
chr1	62078795	62078815	0	0	20	0.0000000
chr1	62162456	62162483	0	0	27	0.0000000
chr1	63189373	63189393	1	17	20	0.8500000
chr1	63501092	63501114	0	0	22	0.0000000
chr1	63651703	63651735	0	0	32	0.0000000
chr1	64689125	64689148	1	5	23	0.2173913
chr1	65058438	65058464	249	24	26	0.9230769
chr1	65062032	65062053	0	0	21	0.0000000
chr1	65325476	65325502	0	0	26	0.0000000
chr1	66086680	66086701	0	0	21	0.0000000
chr1	66656969	66657003	2	34	34	1.0000000
chr1	67260865	67260888	0	0	23	0.0000000
chr1	67395617	67395644	0	0	27	0.0000000
chr1	67870405	67870438	326	30	33	0.9090909
chr1	68183575	68183599	2	23	24	0.9583333
chr1	69879779	69879800	2	21	21	1.0000000
chr1	70180340	70180367	5	25	27	0.9259259
chr1	71067676	71067703	796	25	27	0.9259259
chr1	71210831	71210852	0	0	21	0.0000000
chr1	71453972	71453992	0	0	20	0.0000000
chr1	73806948	73806983	1516	35	35	1.0000000
chr1	74724031	74724051	0	0	20	0.0000000
chr1	74733686	74733712	0	0	26	0.0000000
chr1	75787063	75787151	18	64	88	0.7272727
chr1	75787881	75787971	44	75	90	0.8333333
chr1	75789295	75789316	0	0	21	0.0000000
chr1	75789475	75789547	16	72	72	1.0000000
chr1	76958706	76958735	3	29	29	1.0000000
chr1	76971392	76971414	0	0	22	0.0000000
chr1	77779949	77779975	1	15	26	0.5769231
chr1	78004465	78004540	0	0	75	0.0000000
chr1	78966036	78966056	1	17	20	0.8500000
chr1	81507865	81507888	4	23	23	1.0000000
chr1	81709189	81709211	2	22	22	1.0000000
chr1	82230563	82230584	0	0	21	0.0000000
chr1	83501613	83501636	1	14	23	0.6086956
chr1	84548769	84548791	0	0	22	0.0000000
chr1	85133805	85133828	1	21	23	0.9130435
chr1	85190326	85190408	0	0	82	0.0000000
chr1	85272036	85272057	0	0	21	0.0000000
chr1	85435176	85435203	9	27	27	1.0000000
chr1	85581796	85581835	0	0	39	0.0000000
chr1	85581902	85581927	0	0	25	0.0000000
chr1	85581949	85581993	0	0	44	0.0000000
chr1	85582704	85582739	0	0	35	0.0000000
chr1	85592282	85592326	1	43	44	0.9772727
chr1	85608378	85608406	0	0	28	0.0000000
chr1	87037600	87037621	0	0	21	0.0000000
chr1	87051348	87051369	0	0	21	0.0000000
chr1	87600498	87600521	0	0	23	0.0000000
chr1	88794473	88794580	1	29	107	0.2710280
chr1	88994055	88994075	0	0	20	0.0000000
chr1	89014677	89014704	0	0	27	0.0000000
chr1	89714542	89714566	0	0	24	0.0000000
chr1	89843821	89843844	0	0	23	0.0000000
chr1	90915388	90915416	0	0	28	0.0000000
chr1	91261697	91261719	11	21	22	0.9545454
chr1	91387225	91387547	2798	322	322	1.0000000
chr1	91387555	91387584	86	29	29	1.0000000
chr1	91529752	91529772	2	20	20	1.0000000
chr1	91728255	91728275	0	0	20	0.0000000
chr1	92298737	92298780	0	0	43	0.0000000
chr1	92654022	92654057	0	0	35	0.0000000
chr1	92837283	92837383	77	61	100	0.6100000
chr1	92840717	92840851	8	64	134	0.4776119
chr1	92841896	92841916	0	0	20	0.0000000
chr1	93027437	93027480	2	43	43	1.0000000
chr1	93113371	93113391	0	0	20	0.0000000
chr1	93124817	93124837	0	0	20	0.0000000
chr1	93136331	93136364	0	0	33	0.0000000
chr1	93385788	93385815	1	27	27	1.0000000
chr1	93516263	93516356	77	64	93	0.6881720
chr1	93846842	93846903	39	39	61	0.6393443
chr1	93847565	93847714	342	92	149	0.6174496
chr1	94026920	94026941	0	0	21	0.0000000
chr1	94202324	94202367	0	0	43	0.0000000
chr1	94296278	94296303	0	0	25	0.0000000
chr1	94529316	94529348	0	0	32	0.0000000
chr1	94530382	94530409	0	0	27	0.0000000
chr1	94540398	94540420	0	0	22	0.0000000
chr1	94745879	94745899	2	20	20	1.0000000
chr1	94895307	94895328	0	0	21	0.0000000
chr1	94927059	94927087	0	0	28	0.0000000
chr1	94961773	94961794	0	0	21	0.0000000
chr1	95155792	95155815	64	23	23	1.0000000
chr1	97199238	97199258	0	0	20	0.0000000
chr1	97729306	97729331	0	0	25	0.0000000
chr1	98045272	98045293	0	0	21	0.0000000
chr1	98045305	98045329	0	0	24	0.0000000
chr1	98046089	98046113	6	24	24	1.0000000
chr1	98046125	98046149	0	0	24	0.0000000
chr1	98170684	98170704	0	0	20	0.0000000
chr1	98892894	98892918	62	22	24	0.9166667
chr1	99972432	99972475	0	0	43	0.0000000
chr1	100038134	100038156	0	0	22	0.0000000
chr1	100088027	100088063	0	0	36	0.0000000
chr1	102096379	102096418	0	0	39	0.0000000
chr1	102151616	102151639	0	0	23	0.0000000
chr1	103470943	103470965	0	0	22	0.0000000
chr1	103621155	103621198	2	20	43	0.4651163
chr1	105808211	105808232	1	15	21	0.7142857
chr1	105823658	105823680	2	22	22	1.0000000
chr1	106136385	106136405	0	0	20	0.0000000
chr1	107570817	107570865	220	48	48	1.0000000
chr1	107570952	107570972	18	20	20	1.0000000
chr1	108222185	108222205	1	20	20	1.0000000
chr1	108699490	108699515	0	0	25	0.0000000
chr1	108699596	108699618	0	0	22	0.0000000
chr1	108699648	108699673	0	0	25	0.0000000
chr1	108699679	108699703	0	0	24	0.0000000
chr1	108699714	108699742	0	0	28	0.0000000
chr1	108699863	108699901	0	0	38	0.0000000
chr1	108699904	108699928	0	0	24	0.0000000
chr1	108752923	108752959	0	0	36	0.0000000
chr1	109100413	109100457	0	0	44	0.0000000
chr1	109100532	109100613	13	71	81	0.8765432
chr1	109314453	109314491	0	0	38	0.0000000
chr1	109591530	109591568	0	0	38	0.0000000
chr1	109598874	109598964	245	44	90	0.4888889
chr1	109603557	109603579	0	0	22	0.0000000
chr1	109764836	109764873	0	0	37	0.0000000
chr1	110042989	110043017	0	0	28	0.0000000
chr1	110043971	110044016	5	43	45	0.9555556
chr1	110048496	110048517	0	0	21	0.0000000
chr1	110764448	110764475	0	0	27	0.0000000
chr1	111839327	111839347	0	0	20	0.0000000
chr1	111909266	111909299	0	0	33	0.0000000
chr1	111986330	111986351	7	21	21	1.0000000
chr1	112024074	112024108	0	0	34	0.0000000
chr1	112515016	112515036	1782	20	20	1.0000000
chr1	112618790	112618811	0	0	21	0.0000000
chr1	112670903	112670925	0	0	22	0.0000000
chr1	112688047	112688069	0	0	22	0.0000000
chr1	112690238	112690281	0	0	43	0.0000000
chr1	113440728	113440765	0	0	37	0.0000000
chr1	113968718	113968760	0	0	42	0.0000000
chr1	114717676	114717699	0	0	23	0.0000000
chr1	114717807	114717829	0	0	22	0.0000000
chr1	114727780	114727833	431	50	53	0.9433962
chr1	114730545	114730566	0	0	21	0.0000000
chr1	114732649	114732674	1	1	25	0.0400000
chr1	115683979	115683999	0	0	20	0.0000000
chr1	116027515	116027558	0	0	43	0.0000000
chr1	116560074	116560096	0	0	22	0.0000000
chr1	116671785	116671811	147	25	26	0.9615384
chr1	117059271	117059293	0	0	22	0.0000000
chr1	117094653	117094682	18	25	29	0.8620690
chr1	117094691	117094718	3	25	27	0.9259259
chr1	117197883	117197926	0	0	43	0.0000000
chr1	117606059	117606087	7	17	28	0.6071429
chr1	117777686	117777715	0	0	29	0.0000000
chr1	117854809	117854832	0	0	23	0.0000000
chr1	117882366	117882391	0	0	25	0.0000000
chr1	118396089	118396112	0	0	23	0.0000000
chr1	119331491	119331516	2	23	25	0.9200000
chr1	119610563	119610586	0	0	23	0.0000000
chr1	120001377	120001404	41	26	27	0.9629630
chr1	120476843	120476930	1	15	87	0.1724138
chr1	120571119	120571171	6	49	52	0.9423077
chr1	120789164	120789186	54	22	22	1.0000000
chr1	120844200	120844227	0	0	27	0.0000000
chr1	120844245	120844342	12	56	97	0.5773196
chr1	120850739	120850767	2	8	28	0.2857143
chr1	120850775	120850809	1	11	34	0.3235294
chr1	120850813	120850919	75	63	106	0.5943396
chr1	120942667	120942696	0	0	29	0.0000000
chr1	120945288	120945309	30	20	21	0.9523810
chr1	120952275	120952308	0	0	33	0.0000000
chr1	121001017	121001060	9709	43	43	1.0000000
chr1	121009546	121009572	8	26	26	1.0000000
chr1	121009575	121009618	1	2	43	0.0465116
chr1	121016830	121016924	6345	76	94	0.8085107
chr1	121020721	121020807	10548	79	86	0.9186047
chr1	121048450	121048505	28	26	55	0.4727273
chr1	121116815	121116866	0	0	51	0.0000000
chr1	121117017	121117053	2	12	36	0.3333333
chr1	121118584	121118614	0	0	30	0.0000000
chr1	121327342	121327386	1	29	44	0.6590909
chr1	121327401	121327463	0	0	62	0.0000000
chr1	125182314	125182347	0	0	33	0.0000000
chr1	143253632	143253652	1	19	20	0.9500000
chr1	143661222	143661246	87	24	24	1.0000000
chr1	143691469	143691578	11	41	109	0.3761468
chr1	143693008	143693031	8	23	23	1.0000000
